id,curso,idade,ingresso,ano_ingresso,modelo_ensino,infra_biblioteca,infra_lab_info,infra_lab_pesq,infra_internet_dispon,infra_internet_wifi,infra_index,infra_index_100,acess_calcadas,acess_vias_edif,acess_rota,acess_sanit,acess_elev_rampa,acess_index,acess_index_100,empre_pensamento,empre_realizacao,empre_curiosidade,empre_planejamento,empre_apoio,empre_index,empre_index_100,projeto_empresa_junior,projeto_aiesec,projeto_enactus,projeto_iniciacao_cientifica,projeto_monitoria,engajamento_projetos,perm_amigos_as,perm_boas_oportunidades_de_coloca_o_no_mercado,perm_bons_as_professores_as,perm_fam_lia,perm_identifica_o_com_o_curso_escolhido,perm_localiza_o_da_institui_o_de_ensino_superior,perm_obten_o_do_diploma,perm_prest_gio_da_institui_o_de_ensino_superior,perm_qualidade_da_infraestrutura_da_institui_o_de_ensino_superior,perm_qualidade_do_ensino,evas_alto_indice_reprovacao,evas_custo_mensalidade,evas_emprego,evas_falta_professores,evas_greves,evas_indisp_tempo,evas_metodologia,evas_novas_oportunidades,evas_problemas_financeiros,evas_qualidade_infra,evas_qualidade_ensino,evas_didatica,evas_dificuldade_manter,evas_conciliar_horario,evas_falta_motivacao,evas_nao_ident_profissao,evas_casamento,evas_filhos,evas_nunca_deixaria,evas_nao_adaptacao_remoto,risco_evasao_raw,risco_evasao_score
118399404419,Engenharia de computação (DCN Computação),21,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,,3.0,4.0,3.75,68.8,,,,,,,,4.0,5.0,4.0,4.0,5.0,4.4,85.0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,33.3
118399401643,Engenharia de computação (DCN Computação),18,2023/1,2023,Apenas ensino presencial,5.0,4.0,,4.0,4.0,4.25,81.2,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.2,55.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,4,66.7
118399402402,Engenharia mecatrônica,18,2023/1,2023,Apenas ensino presencial,3.0,,,3.0,2.0,2.6666666666666665,41.7,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399398450,Engenharia química,18,2023/1,2023,Apenas ensino presencial,3.0,4.0,,3.0,3.0,3.25,56.2,,,,,,,,4.0,2.0,2.0,4.0,3.0,3.0,50.0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,33.3
118399390695,Engenharia metalúrgica,55,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,,4.0,4.0,3.5,62.5,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,3,50.0
118399395817,Engenharia de computação (DCN Computação),18,2023/1,2023,Apenas ensino presencial,4.0,4.0,,,3.0,3.6666666666666665,66.7,,,,,,,,4.0,4.0,4.0,3.0,4.0,3.8,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399393183,Engenharia mecatrônica,24,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,3.0,5.0,5.0,4.4,85.0,,,,,,,,3.0,4.0,3.0,4.0,4.0,3.6,65.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,33.3
118399393436,Engenharia de computação (DCN Computação),21,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,3.0,5.0,5.0,4.2,80.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,16.7
118399386311,Letras Tecnologias da Edição no CEFET-MG ,50,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,,4.0,4.0,4.0,75.0,,,,,,,,3.0,3.0,3.0,1.0,3.0,2.6,40.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,16.7
118399389545,Engenharia ambiental e sanitária,24,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,4.0,4.0,4.0,3.6,65.0,,,,,,,,3.0,5.0,3.0,3.0,3.0,3.4,60.0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399379628,Administração,25,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,3.0,3.0,3.0,3.4,60.0,,,,,,,,3.0,5.0,4.0,4.0,2.0,3.6,65.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,33.3
118399348261,Engenharia de energia,28,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,3.0,4.0,3.0,4.0,3.4,60.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399382455,Letras escrita criativa,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,3.0,4.0,2.0,3.2,55.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399377072,Engenharia de computação (DCN Engenharia),19,2023/1,2023,Apenas ensino presencial,5.0,4.0,2.0,5.0,4.0,4.0,75.0,,,,,,,,5.0,5.0,2.0,5.0,4.0,4.2,80.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399375741,Engenharia civil,23,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,5.0,5.0,4.6,90.0,,,,,,,,5.0,4.0,4.0,4.0,3.0,4.0,75.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,66.7
118399365163,Engenharia elétrica,31,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,5.0,5.0,4.6,90.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,2.0,3.0,2.0,4.0,2.0,2.6,40.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399364807,Engenharia de controle e automação,27,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,2.0,4.0,5.0,3.8,70.0,,,,,,,,3.0,5.0,5.0,4.0,3.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,33.3
118399357405,Engenharia mecânica,20,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,2.0,4.0,4.0,3.8,70.0,,,,,,,,4.0,5.0,5.0,3.0,2.0,3.8,70.0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399358091,Engenharia de materiais,23,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,5.0,5.0,4.0,4.6,90.0,,,,,,,,4.0,4.0,2.0,2.0,1.0,2.6,40.0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.7
118399358272,Engenharia civil,18,2023/1,2023,Apenas ensino presencial,4.0,5.0,5.0,2.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,5.0,4.2,80.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,6,100.0
118399356532,Engenharia de computação (DCN Computação),22,2022/1,2022,Apenas ensino presencial,5.0,4.0,4.0,3.0,5.0,4.2,80.0,,,,,,,,5.0,3.0,4.0,2.0,3.0,3.4,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.7
118399353918,Engenharia de computação (DCN Engenharia),20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,5.0,5.0,5.0,4.8,95.0,,,,,,,,3.0,4.0,2.0,3.0,1.0,2.6,40.0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399347580,Engenharia mecânica,32,2016/2,2016,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,4.0,1.0,1.0,3.0,2.4,35.0,,,,,,,,3.0,2.0,3.0,1.0,2.0,2.2,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,16.7
118399347408,Engenharia de materiais,19,2022/1,2022,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,4.0,2.0,2.0,3.2,55.0,,,,,,,,4.0,4.0,3.0,4.0,4.0,3.8,70.0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,33.3
118399341328,Engenharia civil,24,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,3.0,4.0,4.0,4.2,80.0,,,,,,,,3.0,4.0,3.0,5.0,3.0,3.6,65.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,33.3
118399342655,Engenharia elétrica,23,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,4.0,3.0,4.0,3.0,3.4,60.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,3,50.0
118399334808,Engenharia de transportes,66,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,2.0,4.0,3.0,3.0,3.2,55.0,,,,,,,,4.0,3.0,4.0,3.0,3.0,3.4,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399325738,Letras português,25,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,3.0,3.0,2.0,3.0,50.0,,,,,,,,5.0,4.0,4.0,,3.0,4.0,75.0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399324528,Engenharia elétrica,25,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,4.0,3.0,,4.0,4.0,3.75,68.8,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,33.3
118399322101,Engenharia civil,34,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,3.0,3.0,1.0,2.6,40.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,16.7
118399321527,Engenharia mecatrônica,19,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,4.0,5.0,5.0,4.2,80.0,,,,,,,,5.0,2.0,4.0,2.0,3.0,3.2,55.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0
118399313647,Engenharia mecatrônica,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,2.0,2.0,3.2,55.0,,,,,,,,4.0,3.0,4.0,4.0,4.0,3.8,70.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399316699,Engenharia elétrica,18,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,3.0,4.0,2.0,3.8,70.0,,,,,,,,5.0,4.0,5.0,4.0,5.0,4.6,90.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,16.7
118399312554,Administração,25,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),,3.0,4.0,4.0,4.0,3.75,68.8,,,,,,,,2.0,3.0,1.0,3.0,1.0,2.0,25.0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399304889,Engenharia elétrica,27,2017/2,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,3.0,3.0,3.0,3.6,65.0,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.4,10.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,5,83.3
118399299586,Engenharia de computação (DCN Computação),27,2022/1,2022,Apenas ensino presencial,5.0,5.0,5.0,5.0,4.0,4.8,95.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,16.7
118399305371,Química industrial e tecnológica,26,2016/1,2016,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,4.0,4.0,4.2,80.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399300104,Administração,22,2023/1,2023,Apenas ensino presencial,5.0,4.0,5.0,3.0,3.0,4.0,75.0,,,,,,,,5.0,4.0,4.0,4.0,5.0,4.4,85.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16.7
118399301663,Engenharia mecânica,21,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399293189,Engenharia de computação (DCN Engenharia),22,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,2.0,,4.0,4.0,3.5,62.5,,,,,,,,3.0,4.0,4.0,5.0,3.0,3.8,70.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399294716,Engenharia ambiental e sanitária,23,2023/1,2023,Apenas ensino presencial,5.0,5.0,5.0,5.0,5.0,5.0,100.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399278126,Engenharia civil,33,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,4.0,2.0,4.0,2.0,3.0,50.0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.7
118399293165,Engenharia mecânica,21,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,4.0,3.0,3.0,3.4,60.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399291176,Engenharia mecânica,20,2023/1,2023,Apenas ensino presencial,4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399286804,Engenharia de controle e automação,23,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,2.0,2.0,3.2,55.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399288320,Engenharia ambiental e sanitária,24,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,2.0,3.0,4.0,4.0,3.6,65.0,,,,,,,,5.0,2.0,4.0,3.0,1.0,3.0,50.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,33.3
118399288927,Engenharia mecatrônica,23,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399276308,Engenharia civil,25,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,2.0,1.0,3.0,50.0,,,,,,,,4.0,4.0,2.0,2.0,1.0,2.6,40.0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399277849,Letras linguística,50,2022/1,2022,Apenas ensino presencial,4.0,3.0,3.0,4.0,4.0,3.6,65.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399275624,Engenharia elétrica,20,2023/1,2023,Apenas ensino presencial,3.0,3.0,2.0,4.0,4.0,3.2,55.0,,,,,,,,1.0,2.0,2.0,4.0,2.0,2.2,30.0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399272564,Engenharia química,18,2023/1,2023,Apenas ensino presencial,4.0,4.0,3.0,4.0,3.0,3.6,65.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,16.7
118399272257,Engenharia elétrica,21,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399265080,Engenharia de transportes,21,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,4.0,1.0,2.0,2.8,45.0,,,,,,,,4.0,4.0,3.0,3.0,4.0,3.6,65.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,33.3
118399259643,Engenharia de computação (DCN Computação),26,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,4.0,3.0,3.0,4.0,75.0,,,,,,,,4.0,5.0,3.0,3.0,4.0,3.8,70.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,33.3
118399251163,Engenharia mecânica,23,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,4.0,3.0,3.0,3.8,70.0,,,,,,,,3.0,3.0,4.0,4.0,1.0,3.0,50.0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,50.0
118399249973,Engenharia de computação (DCN Computação),22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,3.0,3.6,65.0,,,,,,,,3.0,4.0,4.0,4.0,3.0,3.6,65.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
118399247732,Engenharia mecatrônica,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,2.0,2.0,5.0,4.0,3.4,60.0,,,,,,,,4.0,4.0,5.0,3.0,4.0,4.0,75.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,16.7
118399250357,Química industrial e tecnológica,19,2023/1,2023,Apenas ensino presencial,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399249702,Engenharia civil,23,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,,3.0,3.0,3.0,50.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399243148,Engenharia de controle e automação,23,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,2.0,5.0,4.0,3.4,60.0,,,,,,,,5.0,5.0,5.0,4.0,4.0,4.6,90.0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,2,33.3
118399241656,Engenharia ambiental e sanitária,26,2022/1,2022,Apenas ensino presencial,5.0,3.0,,2.0,2.0,3.0,50.0,,,,,,,,2.0,3.0,3.0,3.0,4.0,3.0,50.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399240790,Engenharia civil,19,2023/1,2023,Apenas ensino presencial,5.0,5.0,,4.0,4.0,4.5,87.5,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7
118399240971,Engenharia de transportes,26,2023/1,2023,Apenas ensino presencial,5.0,,4.0,5.0,4.0,4.5,87.5,,,,,,,,3.0,4.0,4.0,4.0,4.0,3.8,70.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16.7
118399236571,Química industrial e tecnológica,18,2023/1,2023,Apenas ensino presencial,5.0,,3.0,5.0,4.0,4.25,81.2,,,,,,,,5.0,5.0,4.0,4.0,4.0,4.4,85.0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.7
118399232588,Engenharia de computação (DCN Computação),19,2023/1,2023,Apenas ensino presencial,4.0,5.0,5.0,4.0,4.0,4.4,85.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,83.3
118399232377,Letras português,24,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,,4.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,2.0,3.6,65.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,50.0
118399226188,Engenharia de computação (DCN Computação),22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,2.0,2.0,3.8,70.0,,,,,,,,4.0,4.0,4.0,4.0,3.0,3.8,70.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399223075,Engenharia mecânica,22,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,3.0,3.0,3.0,3.2,55.0,,,,,,,,4.0,4.0,4.0,4.0,2.0,3.6,65.0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,5,83.3
118399220223,Engenharia de computação (DCN Computação),19,2022/1,2022,Apenas ensino presencial,5.0,4.0,4.0,5.0,5.0,4.6,90.0,,,,,,,,5.0,5.0,5.0,4.0,5.0,4.8,95.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,33.3
118399197076,Engenharia de computação (DCN Engenharia),18,2023/1,2023,Apenas ensino presencial,5.0,5.0,4.0,4.0,3.0,4.2,80.0,,,,,,,,4.0,4.0,3.0,4.0,3.0,3.6,65.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,16.7
118399212273,Química industrial e tecnológica,19,2022/1,2022,Apenas ensino presencial,5.0,,3.0,4.0,3.0,3.75,68.8,,,,,,,,4.0,5.0,5.0,4.0,4.0,4.4,85.0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,5,83.3
118399200428,Engenharia civil,25,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,4.0,4.0,4.2,80.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
